name,year,miles,color,condition,price
Ford Mustang,2017,"90,843 miles","Black exterior, Black interior","No accidents reported, 3 Owners","$18,998"
Ford Mustang,2018,"9,452 miles","White exterior, Black interior","No accidents reported, 3 Owners","$58,495"
Ford Mustang,2016,"68,407 miles","Gray exterior, Black interior","2 accidents reported, 2 Owners","$18,998"
Ford Mustang,2018,"9,452 miles","White exterior, Black interior","No accidents reported, 3 Owners","$58,495"
Ford Mustang,2017,"15,404 miles","Red exterior, Black interior","No accidents reported, 3 Owners","$28,499"
Ford Mustang,2019,"34,211 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$22,998"
Ford Mustang,2017,"15,404 miles","Red exterior, Black interior","No accidents reported, 3 Owners","$28,499"
Ford Ranger,2019,"45,072 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$26,495"
Ford Ranger,2019,"77,267 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$19,876"
Ford Ranger,2019,"69,689 miles","Blue exterior, Black interior","No accidents reported, 2 Owners","$23,400"
Ford Ranger,2020,"33,074 miles","White exterior, Black interior","No accidents reported, 1 Owner","$31,998"
Ford Ranger,2019,"69,689 miles","Blue exterior, Black interior","No accidents reported, 2 Owners","$23,400"
Ford Super Duty F-250,2020,"93,819 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$24,985"
Ford Super Duty F-250,2019,"61,099 miles","Gray exterior, Gray interior","No accidents reported, 1 Owner","$39,998"
Ford Super Duty F-250,2020,"85,864 miles","White exterior, Black interior","No accidents reported, 1 Owner","$28,950"
Ford Super Duty F-250,2019,"135,320 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$21,998"
Ford Super Duty F-250,2015,"103,609 miles","Gray exterior, Black interior","No accidents reported, 4 Owners","$31,995"
Ford Super Duty F-350,2019,"59,269 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$38,998"
Ford Super Duty F-550 Chassis Cab,2019,"72,649 miles","White exterior, Black interior","No accidents reported, 1 Owner","$41,998"
Ford Taurus,2010,"167,599 miles","White exterior, Gray interior","No accidents reported, 2 Owners","$5,998"
Ford Taurus,2010,"167,599 miles","White exterior, Gray interior","No accidents reported, 2 Owners","$5,998"
Ford Thunderbird,2002,"1,357 miles","Yellow exterior, Yellow interior","No accidents reported, 1 Owner","$22,000"
Ford Transit Cargo Van,2021,"57,953 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$38,995"
Ford Transit Cargo Van,2020,"128,682 miles","White exterior, Gray interior","1 accident reported, 1 Owner","$21,995"
Ford Transit Cargo Van,2021,"26,852 miles","White exterior, Black interior","No accidents reported, 1 Owner","$32,998"
Ford Transit Cargo Van,2021,"26,852 miles","White exterior, Black interior","No accidents reported, 1 Owner","$32,998"
Ford Transit Cargo Van,2021,"22,280 miles","White exterior, Black interior","No accidents reported, 1 Owner","$32,998"
Ford Transit Cargo Van,2020,"56,097 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$32,578"
Ford Transit Cargo Van,2017,"87,809 miles","White exterior, Gray interior","1 accident reported, 1 Owner","$20,999"
Ford Transit Cargo Van,2020,"53,669 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$33,995"
Ford Transit Cargo Van,2020,"56,097 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$32,578"
Ford Transit Cargo Van,2017,"87,809 miles","White exterior, Gray interior","1 accident reported, 1 Owner","$20,999"
Ford Transit Cargo Van,2020,"53,669 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$33,995"
Ford Transit Cargo Van,2019,"52,902 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$34,997"
Ford Transit Cargo Van,2019,"52,902 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$34,997"
Ford Transit Connect Van,2019,"66,478 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,995"
Ford Transit Connect Van,2019,"66,478 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,995"
Ford Transit Connect Van,2019,"82,497 miles","White exterior, Black interior","No accidents reported, 1 Owner","$20,997"
Ford Transit Connect Van,2019,"82,497 miles","White exterior, Black interior","No accidents reported, 1 Owner","$20,997"
Ford Transit Passenger Wagon,2021,"61,023 miles","White exterior, Black interior","No accidents reported, 2 Owners","$42,993"
Ford Transit Passenger Wagon,2018,"49,057 miles","White exterior, Black interior","No accidents reported, 2 Owners","$37,997"
Ford Transit Passenger Wagon,2019,"47,789 miles","White exterior, Gray interior","No accidents reported, 1 Owner","$49,995"
Ford Transit Passenger Wagon,2018,"49,057 miles","White exterior, Black interior","No accidents reported, 2 Owners","$37,997"
Ford Transit Passenger Wagon,2019,"73,340 miles","White exterior, Black interior","No accidents reported, 2 Owners","$36,997"
Ford Transit Passenger Wagon,2019,"73,340 miles","White exterior, Black interior","No accidents reported, 2 Owners","$36,997"
Ford Transit Passenger Wagon,2016,"245,646 miles","White exterior, Black interior","No accidents reported, 1 Owner","$17,995"
Ford Transit Passenger Wagon,2022,"34,735 miles","White exterior, Black interior","No accidents reported, 1 Owner","$52,997"
Ford Transit Passenger Wagon,2022,"34,735 miles","White exterior, Black interior","No accidents reported, 1 Owner","$52,997"
Genesis G70,2023,"4,818 miles","Blue exterior, Gray interior","No accidents reported, 1 Owner","$37,000"
Genesis G70,2023,"4,818 miles","Blue exterior, Gray interior","No accidents reported, 1 Owner","$37,000"
Genesis G80,2022,"19,964 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$37,449"
GMC Acadia,2019,"62,813 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$19,500"
GMC Acadia,2019,"62,813 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$19,500"
GMC Canyon,2016,"81,653 miles","Silver exterior, Black interior","No accidents reported, 2 Owners","$24,998"
GMC Sierra 1500,2017,"79,434 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$26,987"
GMC Sierra 1500,2022,"9,641 miles","Black exterior, White interior","No accidents reported, 2 Owners","$70,988"
GMC Sierra 1500,2017,"79,434 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$26,987"
GMC Sierra 1500,2021,"56,315 miles","Black exterior, Black interior","1 accident reported, 2 Owners","$46,222"
GMC Sierra 1500,2015,"46,841 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$25,489"
GMC Sierra 1500,2018,"76,896 miles","White exterior, Black interior","1 accident reported, 1 Owner","$35,998"
GMC Sierra 1500,2021,"20,382 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$46,995"
GMC Terrain,2020,"63,102 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$19,300"
GMC Terrain,2021,"21,991 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,498"
GMC Yukon,2016,"99,882 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$21,999"
GMC Yukon,2011,"157,099 miles","Black exterior, Black interior","No accidents reported, 3 Owners","$9,999"
GMC Yukon,2021,"41,662 miles","Gray exterior, Brown interior","No accidents reported, 1 Owner","$60,782"
GMC Yukon,2016,"95,999 miles","White exterior, Brown interior","No accidents reported, 3 Owners","$25,987"
GMC Yukon,2017,"80,586 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$30,987"
GMC Yukon,2015,"90,045 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$23,999"
GMC Yukon,2015,"90,045 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$23,999"
Honda Accord,2019,"4,148 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$20,998"
Honda Accord,2019,"58,575 miles","White exterior, Black interior","No accidents reported, 2 Owners","$21,788"
Honda Accord,2021,"34,447 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$24,498"
Honda Accord,2023,"2,414 miles","White exterior, Black interior","No accidents reported, 1 Owner","$25,998"
Honda Accord,2014,"54,424 miles","Tan exterior, Beige interior","No accidents reported, 3 Owners","$17,498"
Honda Accord,2014,"54,424 miles","Tan exterior, Beige interior","No accidents reported, 3 Owners","$17,498"
Honda Accord,2018,"19,668 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$23,998"
Honda Accord,2021,"26,514 miles","Gray exterior, Black interior","1 accident reported, 1 Owner","$28,994"
Honda Accord,2020,"25,894 miles","White exterior, Beige interior","1 accident reported, 1 Owner","$22,598"
Honda Accord,2016,"95,261 miles","Black exterior, Black interior","2 accidents reported, 2 Owners","$17,998"
Honda Accord,2018,"34,889 miles","Blue exterior, Black interior","No accidents reported, 2 Owners","$24,400"
Honda Accord,2018,"34,889 miles","Blue exterior, Black interior","No accidents reported, 2 Owners","$24,400"
Honda Accord,2020,"35,882 miles","Gray exterior, Black interior","1 accident reported, 1 Owner","$25,498"
Honda Accord,2022,"31,454 miles","White exterior, Black interior","No accidents reported, 1 Owner","$24,987"
Honda Accord,2021,"68,744 miles","White exterior, Black interior","No accidents reported, 1 Owner","$24,493"
Honda Accord,2016,"96,250 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$18,998"
Honda Accord,2017,"38,252 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$22,998"
Honda Accord,2019,"40,673 miles","Gray exterior, Gray interior","1 accident reported, 1 Owner","$17,991"
Honda Accord,2021,"43,043 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$25,981"
Honda Accord,2022,"29,649 miles","Silver exterior, Black interior","No accidents reported, 1 Owner","$24,799"
Honda Accord,2021,"20,810 miles","Silver exterior, Black interior","No accidents reported, 2 Owners","$27,998"
Honda Accord,2020,"36,197 miles","Black exterior, Black interior","1 accident reported, 2 Owners","$22,991"
Honda Accord,2021,"43,043 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$25,981"
Honda Accord,2021,"52,184 miles","Gray exterior, Unknown interior","No accidents reported, 1 Owner","$28,485"
Honda Accord,2021,"35,759 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$24,899"
Honda Accord,2021,"49,141 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$26,035"
Honda Accord,2022,"18,068 miles","Silver exterior, Unknown interior","No accidents reported, 1 Owner","$22,988"
Honda Accord,2021,"40,604 miles","White exterior, Gray interior","No accidents reported, 2 Owners","$29,998"
Honda Accord,2021,"35,759 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$24,899"
Honda Accord,2021,"18,949 miles","White exterior, Black interior","No accidents reported, 1 Owner","$26,489"
Honda Accord,2022,"20,280 miles","White exterior, Unknown interior","No accidents reported, 1 Owner","$26,994"
Honda Accord,2022,"20,280 miles","White exterior, Unknown interior","No accidents reported, 1 Owner","$26,994"
Honda Accord,2019,"57,549 miles","Silver exterior, Gray interior","No accidents reported, 1 Owner","$25,998"
Honda Accord,2014,"106,165 miles","Silver exterior, Black interior","No accidents reported, 2 Owners","$9,999"
Honda Accord,2021,"18,949 miles","White exterior, Black interior","No accidents reported, 1 Owner","$26,489"
Honda Accord,2022,"20,280 miles","White exterior, Unknown interior","No accidents reported, 1 Owner","$26,994"
Honda Accord,2021,"35,442 miles","White exterior, Unknown interior","No accidents reported, 1 Owner","$24,998"
Honda Accord,2023,"3,538 miles","White exterior, Black interior","No accidents reported, 1 Owner","$25,739"
Honda Accord,2018,"110,923 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$17,888"
Honda Accord,2021,"47,563 miles","Black exterior, Black interior","No accidents reported, 2 Owners","$23,919"
Honda Accord,2021,"27,681 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$23,751"
Honda Accord,2008,"110,820 miles","White exterior, Beige interior","1 accident reported, 1 Owner","$8,998"
Honda Accord,2020,"107,595 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$18,330"
Honda Accord,2021,"27,681 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$23,751"
Honda Accord,2020,"22,455 miles","Silver exterior, Gray interior","No accidents reported, 1 Owner","$25,381"
Honda Accord,2014,"130,330 miles","Black exterior, Beige interior","2 accidents reported, 2 Owners","$10,299"
Honda Accord,2020,"107,595 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$18,330"
Honda Civic,2020,"37,190 miles","Blue exterior, Black interior","No accidents reported, 1 Owner","$18,998"
Honda Civic,2020,"27,496 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$19,498"
Honda Civic,2020,"29,026 miles","Silver exterior, Black interior","1 accident reported, 1 Owner","$21,000"
Honda Civic,2020,"50,240 miles","Black exterior, Black interior","1 accident reported, 1 Owner","$19,498"
Honda Civic,2020,"11,140 miles","Black exterior, Black interior","No accidents reported, 1 Owner","$20,998"
Honda Civic,2020,"8,506 miles","Gray exterior, Black interior","No accidents reported, 1 Owner","$22,597"
Honda Civic,2021,"22,850 miles","White exterior, Black interior","No accidents reported, 1 Owner","$21,998"
Honda Civic,2020,"16,112 miles","White exterior, Beige interior","No accidents reported, 1 Owner","$20,998"
Honda Civic,2016,"71,406 miles","Gray exterior, Gray interior","1 accident reported, 2 Owners","$16,498"
Honda Civic,2020,"11,593 miles","Red exterior, Black interior","No accidents reported, 1 Owner","$20,698"
Honda Civic,,,,,
Honda Civic,2021,"19,299 miles","Gray exterior, Black interior","1 accident reported, 1 Owner","$18,998"
Honda Civic,2021,"20,684 miles","White exterior, Black interior","No accidents reported, 1 Owner","$22,500"
